name,prefix,suffix,long,lat,level,id,huyen_id
Xã Quỳnh Lâm,Xã,Quỳnh Lâm,106.26135,20.690432,3,1967424,1344
Xã Thụy Duyên,Xã,Thụy Duyên,106.470359,20.557514,3,1967680,1600
Xã Tứ Quận,Xã,Tứ Quận,105.140275,21.902657,3,1967686,1606
Xã Sơn Trà,Xã,Sơn Trà,105.523334,18.503155,3,1967909,1829
Xã Diễn Thắng,Xã,Diễn Thắng,105.535101,18.95361,3,1967923,1843
Xã Tây Ninh,Xã,Tây Ninh,106.521504,20.425143,3,1967936,1856
Xã Thượng Bằng La,Xã,Thượng Bằng La,104.774252,21.413334,3,1967945,1865
Xã Xuân Hòa,Xã,Xuân Hòa,106.217532,20.509093,3,1968192,2112
Xã Hoằng Thái,Xã,Hoằng Thái,105.852751,19.827939,3,1968194,2114
Xã Tùng Châu,Xã,Tùng Châu,105.607533,18.567802,3,1968677,2597
Xã Yên Trị,Xã,Yên Trị,106.051623,20.245275,3,1968690,2610
Xã Tượng Sơn,Xã,Tượng Sơn,105.941159,18.340515,3,1968933,2853
Xã Phúc Thọ,Xã,Phúc Thọ,105.742499,18.725112,3,1968947,2867
Xã Quảng Thanh,Xã,Quảng Thanh,106.602821,20.972367,3,1969421,3341
Xã Trung Sơn,Xã,Trung Sơn,105.300547,18.865553,3,1969459,3379
Xã Vật Lại,Xã,Vật Lại,105.407303,21.202506,3,1969675,3595
Xã Trung Hòa,Xã,Trung Hòa,105.63821,20.89999,3,1969931,3851
Xã Vĩnh Tiến,Xã,Vĩnh Tiến,106.558518,20.64407,3,1969933,3853
Xã Vạn Thắng,Xã,Vạn Thắng,105.614722,19.626257,3,1969986,3906
Xã Sơn Hải,Xã,Sơn Hải,105.676229,19.105223,3,1970483,4403
Xã Thanh Sơn,Xã,Thanh Sơn,105.161738,18.768829,3,1970995,4915
Xã Quảng Yên,Xã,Quảng Yên,105.722318,19.733691,3,1971010,4930
Xã Tăng Thành,Xã,Tăng Thành,105.461145,18.994315,3,1971507,5427
Xã Xuân Phong,Xã,Xuân Phong,105.568129,19.903223,3,1971778,5698
Xã Triệu Dương,Xã,Triệu Dương,105.786877,19.565284,3,1972290,6210
Xã Thọ Vực,Xã,Thọ Vực,105.576906,19.884356,3,1972546,6466
Xã Quảng Đông,Xã,Quảng Đông,105.80621,19.760254,3,2031938,322
Xã Thái Phương,Xã,Thái Phương,106.191378,20.599306,3,2032192,576
Xã Hải Toàn,Xã,Hải Toàn,106.209822,20.144665,3,2032434,818
Xã Yên Tập,Xã,Yên Tập,105.145366,21.39672,3,2032438,822
Xã Vũ Lễ,Xã,Vũ Lễ,106.407969,20.438262,3,2032448,832
Xã Y Sơn,Xã,Y Sơn,104.983577,21.593999,3,2032694,1078
Xã Hồng Giang,Xã,Hồng Giang,106.269309,20.510925,3,2032704,1088
Xã Trung Tâm Huấn Luyện Cẩm Sơn,Xã,Trung Tâm Huấn Luyện Cẩm Sơn,106.692141,21.444763,3,2032915,1299
Xã Quỳnh Minh,Xã,Quỳnh Minh,106.363515,20.669939,3,2032960,1344
Xã Văn Phú,Xã,Văn Phú,105.291516,21.592471,3,2032966,1350
Xã Thụy Hà,Xã,Thụy Hà,106.561312,20.564121,3,2033216,1600
Xã Xuân Vân,Xã,Xuân Vân,105.224744,21.94288,3,2033222,1606
Xã Sơn Trung,Xã,Sơn Trung,105.430712,18.533772,3,2033445,1829
Xã Diễn Thành,Xã,Diễn Thành,105.601103,18.966861,3,2033459,1843
Xã Tây Phong,Xã,Tây Phong,106.499407,20.360161,3,2033472,1856
Xã Tú Lệ,Xã,Tú Lệ,104.299051,21.790228,3,2033481,1865
Xã Hoằng Thắng,Xã,Hoằng Thắng,105.8761,19.828581,3,2033730,2114
Xã Bùi La Nhân,Xã,Bùi La Nhân,105.622979,18.540023,3,2034213,2597
Xã Yên Trung,Xã,Yên Trung,105.982464,20.416464,3,2034226,2610
Xã Tam Hưng,Xã,Tam Hưng,106.762162,20.938361,3,2034957,3341
Xã Văn Sơn,Xã,Văn Sơn,105.324836,18.899208,3,2034995,3379
Xã Yên Bài,Xã,Yên Bài,105.433039,21.039456,3,2035211,3595
Xã Trường Yên,Xã,Trường Yên,105.648173,20.914425,3,2035467,3851
Xã Vạn Thiện,Xã,Vạn Thiện,105.658756,19.628813,3,2035522,3906
Xã Tân Sơn,Xã,Tân Sơn,105.50187,19.202979,3,2036019,4403
Xã Thanh Thịnh,Xã,Thanh Thịnh,105.305476,18.766277,3,2036531,4915
Xã Tây Thành,Xã,Tây Thành,105.324935,19.028865,3,2037043,5427
Xã Xuân Phú,Xã,Xuân Phú,105.413321,19.866135,3,2037314,5698
Xã Trúc Lâm,Xã,Trúc Lâm,105.747844,19.399344,3,2037826,6210
Xã Tiến Nông,Xã,Tiến Nông,105.647514,19.804191,3,2038082,6466
Xã Quảng Phú,Xã,Quảng Phú,105.834136,19.768661,3,2097474,322
Xã Thống Nhất,Xã,Thống Nhất,106.239984,20.5977,3,2097728,576
Xã Hải Triều,Xã,Hải Triều,106.27183,20.089748,3,2097970,818
Xã Vũ Ninh,Xã,Vũ Ninh,106.378019,20.41236,3,2097984,832
Xã Yên Kỳ,Xã,Yên Kỳ,105.128555,21.556121,3,2098230,1078
Xã Hồng Việt,Xã,Hồng Việt,106.257163,20.533895,3,2098240,1088
Xã Quỳnh Mỹ,Xã,Quỳnh Mỹ,106.322164,20.644821,3,2098496,1344
Xã Vân Sơn,Xã,Vân Sơn,105.263675,21.592917,3,2098502,1350
Xã Thụy Hải,Xã,Thụy Hải,106.58385,20.56834,3,2098752,1600
